"source";"target";"startpos";"issue";"group";"tempi";"type_of_statement";"past_present_relation";"relation"
"Central Asia / Srednjaja Azija";"zemledelie / sel'skoe khosjajstvo / agriculture";"344416";"1975_6";"Locations";"past: pre-Soviet";"Factual Statement by Author";NA;"proximity / similarity"
"kazakhi";"predstavlenija / magicheskie predstavlenija / magical beliefs";"347435";"1991_1";"Central Asian titular nations";NA;NA;NA;"proximity / similarity"
"kazakhi";"magicheskie obrjady / praktiki / magic rites / practices";"347435";"1991_1";"Central Asian titular nations";NA;NA;NA;"proximity / similarity"
"russkij narod / Russians";"organisation of labour";"348724";"1971_2";"Groups";"past: early Soviet";"Factual Statement by Author";"Rupture";"knowledge exchange"
"russkij narod / Russians";"mining / dobycha solota";"348724";"1971_2";"Groups";"past: early Soviet";"Factual Statement by Author";"Rupture";"knowledge exchange"
"russkij narod / Russians";"use of specific tools or methods";"348724";"1971_2";"Groups";"past: early Soviet";"Factual Statement by Author";"Rupture";"knowledge exchange"
"russkij narod / Russians";"technology";"348724";"1971_2";"Groups";"past: early Soviet";"Factual Statement by Author";"Rupture";"knowledge exchange"
"russkij narod / Russians";"education";"348724";"1971_2";"Groups";"past: early Soviet";"Factual Statement by Author";"Rupture";"knowledge exchange"
"russkij narod / Russians";"kul'tura / kul'turnye tradicii / culture / cultural traditions";"348724";"1971_2";"Groups";"past: early Soviet";"Factual Statement by Author";"Rupture";"knowledge exchange"
"russkij narod / Russians";"khozjajstvo / economy";"348724";"1971_2";"Groups";"past: early Soviet";"Factual Statement by Author";"Rupture";"knowledge exchange"
"East Turkestan (Chinese)";"art / painting / zhivopis' / iskusstvo";"349034";"1968_3";"Locations";"past: pre-Islamic / pre-Arab conquest";NA;NA;"proximity / similarity"
"Ceylon";"art / painting / zhivopis' / iskusstvo";"349034";"1968_3";"India";"past: pre-Islamic / pre-Arab conquest";NA;NA;"proximity / similarity"
"Afghanistan";"textile production / handicraft / weaving / vyshivka";"351775";"1973_3";"Locations";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"influence"
"Afghanistan";"textile production / handicraft / weaving / vyshivka";"351833";"1973_3";"Locations";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"influence"
"tjurkskie narody Srednej Azii i Kazakhstana";"kul'tura / kul'turnye tradicii / culture / cultural traditions";"351943";"1962_2";"tjurki";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"India";"language / spoken (incl. dialects)";"352479";"1956_2";"Locations";NA;"Factual Statement by Author";NA;"proximity / similarity"
"Kirgizija / Kirgizskaja SSR";"infrastructure";"353238";"1986_3";"Locations";"present";"Factual Statement by Author";NA;NA
"Kirgizija / Kirgizskaja SSR";"communication (incl.  media)";"353238";"1986_3";"Locations";"present";"Factual Statement by Author";NA;NA
"Armenija";"infrastructure";"353238";"1986_3";"Locations";"present";"Factual Statement by Author";NA;NA
"Armenija";"communication (incl.  media)";"353238";"1986_3";"Locations";"present";"Factual Statement by Author";NA;NA
"altajskie tjurki";"verovanija / mify / beliefs / myths";"353275";"1980_2";"tjurki";"past";"Factual Statement by Author";NA;"proximity / similarity"
"Armenians";"verovanija / mify / beliefs / myths";"353275";"1980_2";"Locations";"past";"Factual Statement by Author";NA;"proximity / similarity"
"drevnij Iran";"prazdniki / holidays / festivities";"353407";"1985_6";"Historical locations";"past: pre-Islamic / pre-Arab conquest";"Factual Statement by Author";NA;"proximity / similarity"
"drevnee iranojazychnoe naselenie Srednej Azii";"prazdniki / holidays / festivities";"353407";"1985_6";"Historical groups";"past: pre-Islamic / pre-Arab conquest";"Factual Statement by Author";NA;"proximity / similarity"
"uzbeki-tagchi Surkhandar'inskoj oblasti";"anthroposcopic measures";"353989";"1975_1";"uzbeki";"present";NA;NA;"proximity / similarity"
"Central Asia / Srednjaja Azija";"zemledelie / sel'skoe khosjajstvo / agriculture";"355518";"1975_6";"Locations";"past";"Factual Statement by Author";NA;"proximity / similarity"
"kirgizy";"housing / architecture / zhilisshe";"35574";"1964-6";"Central Asian titular nations";NA;NA;NA;"influence"
"kirgizy";"food / cooking / pissha";"35574";"1964-6";"Central Asian titular nations";NA;NA;NA;"influence"
"gornaja Armenija";"housing / architecture / zhilisshe";"356406";"1979_3";"Armenija";"past: pre-Soviet";"Factual Statement by Author";NA;"proximity / similarity"
"rabochie-""cygane"" / pejorative exonym for Romani working class";"etnokul'turnoe razvitie / ethnocultural development";"356605";"1962_2";"""cygane"" / pejorative exonym for the Romani people";"future";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"uzbeki";"etnokul'turnoe razvitie / ethnocultural development";"356605";"1962_2";"Central Asian titular nations";"future";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"Perednjaja i Srednjaja Azija";"housing / architecture / zhilisshe";"356966";"1979_3";"Locations";"past: pre-Islamic / pre-Arab conquest";NA;NA;"proximity / similarity"
"uzbeki";"weddings / svadebnye obychai i obrjady / kalym";"357259";"1967_5";"Central Asian titular nations";"past: early Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"uzbeki";"perezhitki / survivals";"357259";"1967_5";"Central Asian titular nations";"past: early Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"uzbeki";"gender relations / polozhenie zhensshiny";"357259";"1967_5";"Central Asian titular nations";"past: early Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"kazakhi";"weddings / svadebnye obychai i obrjady / kalym";"357259";"1967_5";"Central Asian titular nations";"past: early Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"kazakhi";"perezhitki / survivals";"357259";"1967_5";"Central Asian titular nations";"past: early Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"kazakhi";"gender relations / polozhenie zhensshiny";"357259";"1967_5";"Central Asian titular nations";"past: early Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"kirgizy";"weddings / svadebnye obychai i obrjady / kalym";"357259";"1967_5";"Central Asian titular nations";"past: early Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"kirgizy";"perezhitki / survivals";"357259";"1967_5";"Central Asian titular nations";"past: early Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"kirgizy";"gender relations / polozhenie zhensshiny";"357259";"1967_5";"Central Asian titular nations";"past: early Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"uzbeki";"obychai / customs";"357722";"1963_5";"Central Asian titular nations";"past: pre-Russian Empire / pre-Russian colonialism";"Factual Statement by Author";"Continuity";"proximity / similarity"
"uzbeki";"perezhitki / survivals";"357722";"1963_5";"Central Asian titular nations";"past: pre-Russian Empire / pre-Russian colonialism";"Factual Statement by Author";"Continuity";"proximity / similarity"
"Afghanistan";"language / spoken (incl. dialects)";"357895";"1966_5";"Locations";"past";"Factual Statement by Author";"Rupture";NA
"Persia";"language / spoken (incl. dialects)";"357895";"1966_5";"Historical locations";"past";"Factual Statement by Author";"Rupture";NA
"Central Asia / Srednjaja Azija";"language / spoken (incl. dialects)";"357895";"1966_5";"Locations";"past";"Factual Statement by Author";"Rupture";NA
"uzbeki";"weddings / svadebnye obychai i obrjady / kalym";"358678";"1967_5";"Central Asian titular nations";"past: early Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"uzbeki";"perezhitki / survivals";"358678";"1967_5";"Central Asian titular nations";"past: early Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"uzbeki";"family structure / semejnye otnoshenija";"358678";"1967_5";"Central Asian titular nations";"past: early Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"uzbeki";"gender relations / polozhenie zhensshiny";"358678";"1967_5";"Central Asian titular nations";"past: early Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"kirgizy";"weddings / svadebnye obychai i obrjady / kalym";"358678";"1967_5";"Central Asian titular nations";"past: early Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"kirgizy";"perezhitki / survivals";"358678";"1967_5";"Central Asian titular nations";"past: early Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"kirgizy";"family structure / semejnye otnoshenija";"358678";"1967_5";"Central Asian titular nations";"past: early Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"kirgizy";"gender relations / polozhenie zhensshiny";"358678";"1967_5";"Central Asian titular nations";"past: early Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"turkmeny";"weddings / svadebnye obychai i obrjady / kalym";"358678";"1967_5";"Central Asian titular nations";"past: early Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"turkmeny";"perezhitki / survivals";"358678";"1967_5";"Central Asian titular nations";"past: early Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"turkmeny";"family structure / semejnye otnoshenija";"358678";"1967_5";"Central Asian titular nations";"past: early Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"turkmeny";"gender relations / polozhenie zhensshiny";"358678";"1967_5";"Central Asian titular nations";"past: early Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"uzbeki";"life on kolkhozes / kolkhoznoe krest'janstvo";"358956";"1962_2";"Central Asian titular nations";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;NA
"Russians in Central Asia";"life on kolkhozes / kolkhoznoe krest'janstvo";"358956";"1962_2";"russkij narod / Russians";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;NA
"tatary";"life on kolkhozes / kolkhoznoe krest'janstvo";"358956";"1962_2";"Groups";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;NA
"azerbajdzhancy";"life on kolkhozes / kolkhoznoe krest'janstvo";"358956";"1962_2";"Groups";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;NA
"korejcy Srednej Azii";"life on kolkhozes / kolkhoznoe krest'janstvo";"358956";"1962_2";"Groups";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;NA
"persy / iranojazychnye narody / Persian/Iranian-speaking groups";"language / terminology";"359492";"1956_2";"Groups in Iran";NA;"Factual Statement by Author";NA;"proximity / similarity"
"persy / iranojazychnye narody / Persian/Iranian-speaking groups";"language / terminology";"359492";"1956_2";"Groups in Iran";NA;"Factual Statement by Author";NA;"influence"
"uzbeki";"textile production / handicraft / weaving";"359634";"1973_3";"Central Asian titular nations";NA;NA;NA;"proximity / similarity"
"uzbeki";"use of specific tools or methods";"359634";"1973_3";"Central Asian titular nations";NA;NA;NA;"proximity / similarity"
"kirgizy";"textile production / handicraft / weaving";"359634";"1973_3";"Central Asian titular nations";NA;NA;NA;"proximity / similarity"
"kirgizy";"use of specific tools or methods";"359634";"1973_3";"Central Asian titular nations";NA;NA;NA;"proximity / similarity"
"kirgizy";"gender relations / polozhenie zhensshiny";"359803";"1967_5";"Central Asian titular nations";"past: early Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"kirgizy";"weddings / svadebnye obychai i obrjady / kalym";"359803";"1967_5";"Central Asian titular nations";"past: early Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"kazakhi";"gender relations / polozhenie zhensshiny";"359803";"1967_5";"Central Asian titular nations";"past: early Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"kazakhi";"weddings / svadebnye obychai i obrjady / kalym";"359803";"1967_5";"Central Asian titular nations";"past: early Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"uzbeki Surkhandar'inskoj oblasti";"zemledelie / sel'skoe khosjajstvo / agriculture";"360481";"1970_2";"uzbeki";"past: pre-Soviet";NA;NA;"proximity / similarity"
"Central Asia / Srednjaja Azija";"generational social structure";"360981";"1970_4";"Locations";"present";NA;NA;"proximity / similarity"
"Central Asia / Srednjaja Azija";"perezhitki / survivals";"360981";"1970_4";"Locations";"present";NA;NA;"proximity / similarity"
"Afganskij Badakhshan";"predstavlenija / magicheskie predstavlenija / magical beliefs";"361389";"1964_2";"Afghanistan";"present";NA;NA;NA
"Afganskij Badakhshan";"predstavlenija / magicheskie predstavlenija / magical beliefs";"361389";"1964_2";"Afghanistan";"past";NA;NA;NA
"Dal'nij Vostok";"housing / architecture / zhilisshe";"362974";"1979_3";"Locations";"present";"Factual Statement by Author";NA;"proximity / similarity"
"Japan";"housing / architecture / zhilisshe";"362974";"1979_3";"Locations";"present";"Factual Statement by Author";NA;"proximity / similarity"
"Central Asia / Srednjaja Azija";"housing / architecture / zhilisshe";"362974";"1979_3";"Locations";"present";"Factual Statement by Author";NA;"proximity / similarity"
"Uzbekistan / Uzbekskaja SSR";"food / cooking / pissha";"363506";"1986_6";"Locations";"present";"Factual Statement by Author";NA;"proximity / similarity"
"dolina r.  Pandzhshir";"language / spoken (incl. dialects)";"366581";"1963_1";"Locations";"present";"Factual Statement by Author";NA;"proximity / similarity"
"Afganskij Badakhshan";"language / spoken (incl. dialects)";"366581";"1963_1";"Afghanistan";"present";"Factual Statement by Author";NA;"proximity / similarity"
"uzbeki Surkhandar'inskoj oblasti";"sadovodstvo / horticulture";"368841";"1970_2";"uzbeki";"past: pre-Soviet";"Factual Statement by Author";NA;"proximity / similarity"
"uzbeki Surkhandar'inskoj oblasti";"obraz zhizni (kochevoj/osedly) / lifestyle (nomadic/sedentary)";"368841";"1970_2";"uzbeki";"past: pre-Soviet";"Factual Statement by Author";NA;"proximity / similarity"
"Central Asia / Srednjaja Azija";"archaeology / mesolithic or neolithic monuments or culture";"370270";"1968_4";"Locations";"past: pre-Islamic / pre-Arab conquest";"Factual Statement by Author";NA;"proximity / similarity"
