"source";"target";"startpos";"issue";"group";"tempi";"type_of_statement";"past_present_relation";"relation"
"pripamirskie narodnosti / narody / pripamircy";"use of specific tools or methods";"251012";"1957_2";"Pamiri groups";"past";"Factual Statement by Author";"Continuity";"proximity / similarity"
"r. Pjandzh i pritoki";"perezhitki / survivals";"251988";"1963_6";"Tajikistan / TadzhSSR";"present";"Factual Statement by Author";NA;NA
"r. Pjandzh i pritoki";"housing / architecture / zhilisshe";"251988";"1963_6";"Tajikistan / TadzhSSR";"present";"Factual Statement by Author";NA;NA
"Zeravshanskaja dolina";"perezhitki / survivals";"251988";"1963_6";"Zeravshan";"present";"Factual Statement by Author";NA;NA
"Zeravshanskaja dolina";"housing / architecture / zhilisshe";"251988";"1963_6";"Zeravshan";"present";"Factual Statement by Author";NA;NA
"Ferghana / Ferganskaja dolina";"perezhitki / survivals";"251988";"1963_6";"Northern Tajikistan";"present";"Factual Statement by Author";NA;NA
"Ferghana / Ferganskaja dolina";"housing / architecture / zhilisshe";"251988";"1963_6";"Northern Tajikistan";"present";"Factual Statement by Author";NA;NA
"tadzhiki";"shamanskij obrjad / verovanija / obychai shamanstvo";"252598";"1990_4";"Groups";"present";"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki-chagatai";"material'naja kul'tura / material culture";"253193";"1964-6";"tadzhiki";"past: pre-Soviet";"Factual Statement by Author";NA;"difference"
"tadzhiki-chagatai";"material'naja kul'tura / material culture";"253193";"1964-6";"tadzhiki";"past: pre-Russian Empire / pre-Russian colonialism";"Factual Statement by Author";NA;"difference"
"tadzhiki-chagatai";"dukhovnaja kul'tura / spiritual culture";"253193";"1964-6";"tadzhiki";"past: pre-Soviet";"Factual Statement by Author";NA;"difference"
"tadzhiki-chagatai";"dukhovnaja kul'tura / spiritual culture";"253193";"1964-6";"tadzhiki";"past: pre-Russian Empire / pre-Russian colonialism";"Factual Statement by Author";NA;"difference"
"tadzhiki-kulobi";"material'naja kul'tura / material culture";"253193";"1964-6";"tadzhiki";"past: pre-Soviet";"Factual Statement by Author";NA;"difference"
"tadzhiki-kulobi";"material'naja kul'tura / material culture";"253193";"1964-6";"tadzhiki";"past: pre-Russian Empire / pre-Russian colonialism";"Factual Statement by Author";NA;"difference"
"tadzhiki-kulobi";"dukhovnaja kul'tura / spiritual culture";"253193";"1964-6";"tadzhiki";"past: pre-Soviet";"Factual Statement by Author";NA;"difference"
"tadzhiki-kulobi";"dukhovnaja kul'tura / spiritual culture";"253193";"1964-6";"tadzhiki";"past: pre-Russian Empire / pre-Russian colonialism";"Factual Statement by Author";NA;"difference"
"tadzhiki-kulobi";"kul'tura / kul'turnye tradicii / culture / cultural traditions";"253625";"1964-6";"tadzhiki";"past";"Factual Statement by Author";NA;"proximity / similarity"
"gornye tadzhiki";"kul'tura / kul'turnye tradicii / culture / cultural traditions";"253625";"1964-6";"groups in mountainous regions";"past";"Factual Statement by Author";NA;"proximity / similarity"
"darvazcy";"kul'tura / kul'turnye tradicii / culture / cultural traditions";"253625";"1964-6";"groups in mountainous regions";"past";"Factual Statement by Author";NA;"proximity / similarity"
"pripamirskie tadzhiki";"kul'tura / kul'turnye tradicii / culture / cultural traditions";"253625";"1964-6";"Pamiri groups";"past";"Factual Statement by Author";NA;"proximity / similarity"
"karategini Fergany / karategincy Fergany";"kul'tura / kul'turnye tradicii / culture / cultural traditions";"253625";"1964-6";"population of Ferghana";"past";"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki";"literature / poslovica / pogovorki";"25403";"1960_2";"Groups";"past: pre-Soviet";NA;NA;"influence"
"tadzhiki";"identity / self-description / samonazvanie / samosoznanie";"25403";"1960_2";"Groups";"past: pre-Soviet";NA;NA;"influence"
"tadzhiki";"kul'tura / kul'turnye tradicii / culture / cultural traditions";"25403";"1960_2";"Groups";"past: pre-Soviet";NA;NA;"influence"
"tadzhiki-kulobi";"identity / self-description / samonazvanie / samosoznanie";"254167";"1964-6";"tadzhiki";"past";"Factual Statement by Author";NA;NA
"tadzhiki kuljabskoj oblasti / Kuljaba";"identity / self-description / samonazvanie / samosoznanie";"254167";"1964-6";"tadzhiki";"past";"Factual Statement by Author";NA;NA
"tadzhiki Zeravshanskoj doliny";"ethnogenesis / slozhenie naroda / etnicheskaja konsolidacija";"256986";"1964-6";"tadzhiki";NA;"Factual Statement by Author";NA;"assimilation"
"gornye tadzhiki Kashkadar'i i Surkhana";"ethnogenesis / slozhenie naroda / etnicheskaja konsolidacija";"256986";"1964-6";"gornye tadzhiki";NA;"Factual Statement by Author";NA;"assimilation"
"tadzhiki-chagatai";"ethnogenesis / slozhenie naroda / etnicheskaja konsolidacija";"256986";"1964-6";"tadzhiki";NA;"Factual Statement by Author";NA;"assimilation"
"gornye tadzhiki";"zemledelie / sel'skoe khosjajstvo / agriculture";"257552";"1957_2";"groups in mountainous regions";"past: pre-Russian Empire / pre-Russian colonialism";"Factual Statement by Author";NA;"proximity / similarity"
"gornye tadzhiki";"use of specific tools or methods";"257552";"1957_2";"groups in mountainous regions";"past: pre-Russian Empire / pre-Russian colonialism";"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki Surkhandar'inskoj oblasti (Uzbekistan)";"kul'tura / kul'turnye tradicii / culture / cultural traditions";"259406";"1964-6";"Tajiks outside the Tajik SSR";"past";"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki-chagatai";"kul'tura / kul'turnye tradicii / culture / cultural traditions";"259406";"1964-6";"tadzhiki";"past";"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki Surkhandar'inskoj oblasti (Uzbekistan)";"identity / self-description / samonazvanie / samosoznanie";"260592";"1964-6";"Tajiks outside the Tajik SSR";"past";"Citation informant, local population, interviewee";NA;NA
"Gorno-Badakhshan / Sovetskij Badakhshan / GBAO";"paintings / rospisi / stennye rospisi / naskal'nye risunki";"260894";"1966_2";"Pamir";"past: pre-Islamic / pre-Arab conquest";"Factual Statement by Author";NA;"influence"
"tadzhiki";"shamanskij obrjad / verovanija / obychai shamanstvo";"262394";"1990_4";"Groups";NA;NA;NA;"difference"
"sarykol'cy";"language / spoken (incl. dialects)";"263590";"1956_2";"Pamiri groups";"present";"Factual Statement by Author";NA;"proximity / similarity"
"sarykol'cy";"religion (Islam)";"263590";"1956_2";"Pamiri groups";"present";"Factual Statement by Author";NA;"proximity / similarity"
"vakhancy";"language / spoken (incl. dialects)";"263590";"1956_2";"Pamiri groups";"present";"Factual Statement by Author";NA;"proximity / similarity"
"vakhancy";"religion (Islam)";"263590";"1956_2";"Pamiri groups";"present";"Factual Statement by Author";NA;"proximity / similarity"
"shugnancy";"language / spoken (incl. dialects)";"263590";"1956_2";"Pamiri groups";"present";"Factual Statement by Author";NA;"proximity / similarity"
"shugnancy";"religion (Islam)";"263590";"1956_2";"Pamiri groups";"present";"Factual Statement by Author";NA;"proximity / similarity"
"roshancy";"language / spoken (incl. dialects)";"263590";"1956_2";"Pamiri groups";"present";"Factual Statement by Author";NA;"proximity / similarity"
"roshancy";"religion (Islam)";"263590";"1956_2";"Pamiri groups";"present";"Factual Statement by Author";NA;"proximity / similarity"
"Sin'czjanskie tadzhiki / tadzhiki v Kitae";"language / spoken (incl. dialects)";"263590";"1956_2";"Tajiks outside the Tajik SSR";"present";"Factual Statement by Author";NA;"proximity / similarity"
"Sin'czjanskie tadzhiki / tadzhiki v Kitae";"religion (Islam)";"263590";"1956_2";"Tajiks outside the Tajik SSR";"present";"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki Fergany / Tajiks of Ferghana";"intermarriages / mezhnacional'nye / mezhetnicheskie braki";"264608";"1970_4";"tadzhiki";"past: pre-Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"contact / connection (interpersonal, interethnic,...)"
"tadzhiki Fergany / Tajiks of Ferghana";"intermarriages / mezhnacional'nye / mezhetnicheskie braki";"264884";"1970_4";"tadzhiki";"past: pre-Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"contact / connection (interpersonal, interethnic,...)"
"tadzhiki";"shamanskij obrjad / verovanija / obychai shamanstvo";"265450";"1990_4";"Groups";NA;"Factual Statement by Author";NA;"proximity / similarity"
"pamirskie tadzhiki";"magicheskie obrjady / praktiki / magic rites / practices";"268129";"1982_2";"Pamiri groups";"past: pre-Islamic / pre-Arab conquest";"Factual Statement by Author";"Continuity";"proximity / similarity"
"pamirskie tadzhiki";"magicheskie obrjady / praktiki / magic rites / practices";"268129";"1982_2";"Pamiri groups";"past: pre-Islamic / pre-Arab conquest";"Citation Research, Secondary Literature, doklad, soobsshenie";"Continuity";"proximity / similarity"
"pamirskie tadzhiki";"perezhitki / survivals";"268129";"1982_2";"Pamiri groups";"past: pre-Islamic / pre-Arab conquest";"Factual Statement by Author";"Continuity";"proximity / similarity"
"pamirskie tadzhiki";"perezhitki / survivals";"268129";"1982_2";"Pamiri groups";"past: pre-Islamic / pre-Arab conquest";"Citation Research, Secondary Literature, doklad, soobsshenie";"Continuity";"proximity / similarity"
"pamirskie tadzhiki";"animizm / kul'ty";"268129";"1982_2";"Pamiri groups";"past: pre-Islamic / pre-Arab conquest";"Factual Statement by Author";"Continuity";"proximity / similarity"
"pamirskie tadzhiki";"animizm / kul'ty";"268129";"1982_2";"Pamiri groups";"past: pre-Islamic / pre-Arab conquest";"Citation Research, Secondary Literature, doklad, soobsshenie";"Continuity";"proximity / similarity"
"pamirskie tadzhiki";"housing / architecture / zhilisshe";"268129";"1982_2";"Pamiri groups";"past: pre-Islamic / pre-Arab conquest";"Factual Statement by Author";"Continuity";"proximity / similarity"
"pamirskie tadzhiki";"housing / architecture / zhilisshe";"268129";"1982_2";"Pamiri groups";"past: pre-Islamic / pre-Arab conquest";"Citation Research, Secondary Literature, doklad, soobsshenie";"Continuity";"proximity / similarity"
"pamirskie tadzhiki";"religion / spirituality (pre-Muslim)";"268129";"1982_2";"Pamiri groups";"past: pre-Islamic / pre-Arab conquest";"Factual Statement by Author";"Continuity";"proximity / similarity"
"pamirskie tadzhiki";"religion / spirituality (pre-Muslim)";"268129";"1982_2";"Pamiri groups";"past: pre-Islamic / pre-Arab conquest";"Citation Research, Secondary Literature, doklad, soobsshenie";"Continuity";"proximity / similarity"
"pripamirskie narodnosti / narody / pripamircy";"zemledelie / sel'skoe khosjajstvo / agriculture";"268179";"1975_4";"Pamiri groups";"past: pre-Soviet";"Factual Statement by Author";NA;NA
"pripamirskie narodnosti / narody / pripamircy";"use of specific tools or methods";"268179";"1975_4";"Pamiri groups";"past: pre-Soviet";"Factual Statement by Author";NA;NA
"tadzhiki Samarkanda (Uzbekistan)";"textile production / handicraft / weaving / vyshivka";"269020";"1983_6";"Tajiks outside the Tajik SSR";NA;NA;NA;"proximity / similarity"
"tadzhiki Samarkanda (Uzbekistan)";"language / terminology";"269020";"1983_6";"Tajiks outside the Tajik SSR";NA;NA;NA;"proximity / similarity"
"tadzhiki";"shamanskij obrjad / verovanija / obychai shamanstvo";"270092";"1990_4";"Groups";"past: pre-Islamic / pre-Arab conquest";"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki";"use of specific tools or methods";"270092";"1990_4";"Groups";"past: pre-Islamic / pre-Arab conquest";"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki";"shamanskij obrjad / verovanija / obychai shamanstvo";"270404";"1990_4";"Groups";"past: pre-Islamic / pre-Arab conquest";"Factual Statement by Author";NA;"difference"
"tadzhiki";"use of specific tools or methods";"270404";"1990_4";"Groups";"past: pre-Islamic / pre-Arab conquest";"Factual Statement by Author";NA;"difference"
"Tajikistan / TadzhSSR";"intermarriages / mezhnacional'nye / mezhetnicheskie braki";"271207";"1970_4";"Locations";"past: Stalinist era / 1930s-40s";"Factual Statement by Author";NA;"proximity / similarity"
"Ishkashim / Ishkashimskij rajon";"zemledelie / sel'skoe khosjajstvo / agriculture";"272023";"1971_1";"Pamir";"present";"Factual Statement by Author";NA;"proximity / similarity"
"Ishkashim / Ishkashimskij rajon";"use of specific tools or methods";"272023";"1971_1";"Pamir";"present";"Factual Statement by Author";NA;"proximity / similarity"
"Western Pamirs / Sapadnyj Pamir";"zemledelie / sel'skoe khosjajstvo / agriculture";"272023";"1971_1";"Pamir";"present";"Factual Statement by Author";NA;"proximity / similarity"
"Western Pamirs / Sapadnyj Pamir";"use of specific tools or methods";"272023";"1971_1";"Pamir";"present";"Factual Statement by Author";NA;"proximity / similarity"
"Gorno-Badakhshan / Sovetskij Badakhshan / GBAO";"zemledelie / sel'skoe khosjajstvo / agriculture";"272023";"1971_1";"Pamir";"present";"Factual Statement by Author";NA;"proximity / similarity"
"Gorno-Badakhshan / Sovetskij Badakhshan / GBAO";"use of specific tools or methods";"272023";"1971_1";"Pamir";"present";"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki";"housing / architecture / zhilisshe";"273648";"1963_6";"Groups";NA;"Factual Statement by Author";NA;"proximity / similarity"
"Ishkashim / Ishkashimskij rajon";"use of specific tools or methods";"274751";"1971_1";"Pamir";"present";"Factual Statement by Author";NA;"proximity / similarity"
"Ishkashim / Ishkashimskij rajon";"zemledelie / sel'skoe khosjajstvo / agriculture";"274751";"1971_1";"Pamir";"present";"Factual Statement by Author";NA;"proximity / similarity"
"Rushan / Rushon";"use of specific tools or methods";"274751";"1971_1";"Pamir";"present";"Factual Statement by Author";NA;"proximity / similarity"
"Rushan / Rushon";"zemledelie / sel'skoe khosjajstvo / agriculture";"274751";"1971_1";"Pamir";"present";"Factual Statement by Author";NA;"proximity / similarity"
"Shugnan";"use of specific tools or methods";"274751";"1971_1";"Pamir";"present";"Factual Statement by Author";NA;"proximity / similarity"
"Shugnan";"zemledelie / sel'skoe khosjajstvo / agriculture";"274751";"1971_1";"Pamir";"present";"Factual Statement by Author";NA;"proximity / similarity"
"Goron";"use of specific tools or methods";"274751";"1971_1";"Pamir";"present";"Factual Statement by Author";NA;"proximity / similarity"
"Goron";"zemledelie / sel'skoe khosjajstvo / agriculture";"274751";"1971_1";"Pamir";"present";"Factual Statement by Author";NA;"proximity / similarity"
"Vakhan";"use of specific tools or methods";"274911";"1971_1";"Pamir";"present";"Factual Statement by Author";NA;"difference"
"Vakhan";"zemledelie / sel'skoe khosjajstvo / agriculture";"274911";"1971_1";"Pamir";"present";"Factual Statement by Author";NA;"difference"
"Shugnan";"use of specific tools or methods";"274911";"1971_1";"Pamir";"present";"Factual Statement by Author";NA;"difference"
"Shugnan";"zemledelie / sel'skoe khosjajstvo / agriculture";"274911";"1971_1";"Pamir";"present";"Factual Statement by Author";NA;"difference"
"Rushan / Rushon";"use of specific tools or methods";"274911";"1971_1";"Pamir";"present";"Factual Statement by Author";NA;"difference"
"Rushan / Rushon";"zemledelie / sel'skoe khosjajstvo / agriculture";"274911";"1971_1";"Pamir";"present";"Factual Statement by Author";NA;"difference"
"Vakhan";"use of specific tools or methods";"274978";"1971_1";"Pamir";"present";"Factual Statement by Author";NA;"difference"
"Vakhan";"zemledelie / sel'skoe khosjajstvo / agriculture";"274978";"1971_1";"Pamir";"present";"Factual Statement by Author";NA;"difference"
"Goron";"use of specific tools or methods";"274978";"1971_1";"Pamir";"present";"Factual Statement by Author";NA;"difference"
"Goron";"zemledelie / sel'skoe khosjajstvo / agriculture";"274978";"1971_1";"Pamir";"present";"Factual Statement by Author";NA;"difference"
